pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
EPT-0J	EPT-0O	uce-309_EPT_C10	1	10000	0.0138043986897519	143	118	8548	32
EPT-0J	EPT-0N	uce-309_EPT_C10	1	10000	0.0117647058823529	142	20	1700	16
EPT-0D	EPT-0O	uce-309_EPT_C10	1	10000	0.0090822179732313	143	76	8368	212
EPT-0J	EPT-0L	uce-309_EPT_C10	1	10000	0.0186915887850467	143	32	1712	4
EPT-0I	EPT-0O	uce-309_EPT_C10	1	10000	0.0101573676680972	143	142	13980	320
EPT-0I	EPT-0N	uce-309_EPT_C10	1	10000	0.0093525179856115	142	26	2780	80
EPT-0I	EPT-0L	uce-309_EPT_C10	1	10000	0.015	143	42	2800	60
EPT-0I	EPT-0J	uce-309_EPT_C10	1	10000	0.0174224343675417	143	146	8380	200
EPT-0H	EPT-0P	uce-309_EPT_C10	1	10000	0.0071942446043165	143	16	2224	64
EPT-0H	EPT-0O	uce-309_EPT_C10	1	10000	0.0068198133524766	143	38	5572	148
EPT-0H	EPT-0N	uce-309_EPT_C10	1	10000	0.0053956834532374	142	6	1112	32
EPT-0I	EPT-0P	uce-309_EPT_C10	1	10000	0.0096774193548387	143	54	5580	140
EPT-0D	EPT-0N	uce-309_EPT_C10	1	10000	0.0084134615384615	142	14	1664	52
EPT-0D	EPT-0L	uce-309_EPT_C10	1	10000	0.0155131264916467	143	26	1676	40
EPT-0D	EPT-0J	uce-309_EPT_C10	1	10000	0.0163476874003189	143	82	5016	132
EPT-0B	EPT-0H	uce-309_EPT_C10	1	10000	0.01194743130227	143	40	3348	84
EPT-0B	EPT-0F	uce-309_EPT_C10	1	10000	0.0161213845424371	143	136	8436	144
EPT-0B	EPT-0E	uce-309_EPT_C10	1	10000	0.0154277699859747	143	132	8556	24
EPT-0B	EPT-0D	uce-309_EPT_C10	1	10000	0.0143198090692124	143	72	5028	120
EPT-0B	EPT-0C	uce-309_EPT_C10	1	10000	0.0144418423106947	143	148	10248	48
EPT-0A	EPT-0P	uce-309_EPT_C10	1	10000	0.0092105263157894	143	42	4560	16
EPT-0A	EPT-0O	uce-309_EPT_C10	1	10000	0.009453781512605	143	108	11424	16
EPT-0B	EPT-0I	uce-309_EPT_C10	1	10000	0.0147619047619047	143	124	8400	180
EPT-0A	EPT-0N	uce-309_EPT_C10	1	10000	0.0088028169014084	142	20	2272	16
EPT-0A	EPT-0J	uce-309_EPT_C10	1	10000	0.0169392523364485	143	116	6848	16
EPT-0A	EPT-0I	uce-309_EPT_C10	1	10000	0.0125	143	140	11200	240
EPT-0A	EPT-0H	uce-309_EPT_C10	1	10000	0.010752688172043	143	48	4464	112
EPT-0A	EPT-0F	uce-309_EPT_C10	1	10000	0.0138691322901849	143	156	11248	192
EPT-0A	EPT-0E	uce-309_EPT_C10	1	10000	0.013148667601683	143	150	11408	32
EPT-0A	EPT-0D	uce-309_EPT_C10	1	10000	0.011634844868735	143	78	6704	160
EPT-0A	EPT-0C	uce-309_EPT_C10	1	10000	0.011563231850117	143	158	13664	64
EPT-0A	EPT-0L	uce-309_EPT_C10	1	10000	0.0157342657342657	143	36	2288	0
EPT-0N	EPT-0P	uce-309_EPT_C10	1	10000	0.0053003533568904	142	6	1132	12
EPT-0B	EPT-0J	uce-309_EPT_C10	1	10000	0.0198598130841121	143	102	5136	12
EPT-0B	EPT-0N	uce-309_EPT_C10	1	10000	0.0117370892018779	142	20	1704	12
EPT-0D	EPT-0I	uce-309_EPT_C10	1	10000	0.0121654501216545	143	100	8220	360
EPT-0D	EPT-0H	uce-309_EPT_C10	1	10000	0.0103532277710109	143	34	3284	148
EPT-0D	EPT-0F	uce-309_EPT_C10	1	10000	0.0133559980573093	143	110	8236	344
EPT-0D	EPT-0E	uce-309_EPT_C10	1	10000	0.0129248444231689	143	108	8356	224
EPT-0C	EPT-0P	uce-309_EPT_C10	1	10000	0.008813160987074	143	60	6808	56
EPT-0C	EPT-0O	uce-309_EPT_C10	1	10000	0.0090290806754221	143	154	17056	104
EPT-0C	EPT-0N	uce-309_EPT_C10	1	10000	0.0082449941107184	142	28	3396	36
EPT-0B	EPT-0L	uce-309_EPT_C10	1	10000	0.0163170163170163	143	28	1716	0
EPT-0C	EPT-0L	uce-309_EPT_C10	1	10000	0.0146370023419203	143	50	3416	16
EPT-0C	EPT-0I	uce-309_EPT_C10	1	10000	0.0120813397129186	143	202	16720	440
EPT-0C	EPT-0H	uce-309_EPT_C10	1	10000	0.0098861593768723	143	66	6676	188
EPT-0C	EPT-0F	uce-309_EPT_C10	1	10000	0.0132142857142857	143	222	16800	360
EPT-0C	EPT-0E	uce-309_EPT_C10	1	10000	0.0127994363550962	143	218	17032	128
EPT-0C	EPT-0D	uce-309_EPT_C10	1	10000	0.0109912070343725	143	110	10008	288
EPT-0B	EPT-0P	uce-309_EPT_C10	1	10000	0.0122807017543859	143	42	3420	12
EPT-0B	EPT-0O	uce-309_EPT_C10	1	10000	0.0123716153127917	143	106	8568	12
EPT-0C	EPT-0J	uce-309_EPT_C10	1	10000	0.0160406885758998	143	164	10224	72
EPT-0O	EPT-0P	uce-309_EPT_C10	1	10000	0.0063202247191011	143	36	5696	24
EPT-0A	EPT-0B	uce-323_EPT_C10	1	10000	0.0159574468085106	71	54	3384	24
EPT-0F	EPT-0O	uce-323_EPT_C10	1	10000	0.0173789173789173	71	122	7020	80
EPT-0F	EPT-0N	uce-323_EPT_C10	1	10000	0.021551724137931	70	30	1392	28
EPT-0F	EPT-0L	uce-323_EPT_C10	1	10000	0.0127478753541076	71	18	1412	8
EPT-0F	EPT-0J	uce-323_EPT_C10	1	10000	0.0149613899613899	71	62	4144	116
EPT-0F	EPT-0I	uce-323_EPT_C10	1	10000	0.018465909090909	71	130	7040	60
EPT-0F	EPT-0H	uce-323_EPT_C10	1	10000	0.0141643059490084	71	40	2824	16
EPT-0E	EPT-0P	uce-323_EPT_C10	1	10000	0.0287610619469026	71	78	2712	128
EPT-0E	EPT-0O	uce-323_EPT_C10	1	10000	0.0123167155425219	71	84	6820	280
EPT-0E	EPT-0N	uce-323_EPT_C10	1	10000	0.0162721893491124	70	22	1352	68
EPT-0E	EPT-0L	uce-323_EPT_C10	1	10000	0.010204081632653	71	14	1372	48
EPT-0E	EPT-0J	uce-323_EPT_C10	1	10000	0.0109018830525272	71	44	4036	224
EPT-0E	EPT-0I	uce-323_EPT_C10	1	10000	0.0137426900584795	71	94	6840	260
EPT-0E	EPT-0H	uce-323_EPT_C10	1	10000	0.0087463556851311	71	24	2744	96
EPT-0E	EPT-0F	uce-323_EPT_C10	1	10000	0.0152314001171646	71	104	6828	272
EPT-0D	EPT-0P	uce-323_EPT_C10	1	10000	0.0285714285714285	71	48	1680	24
EPT-0F	EPT-0P	uce-323_EPT_C10	1	10000	0.0279369627507163	71	78	2792	48
EPT-0H	EPT-0I	uce-323_EPT_C10	1	10000	0.0127118644067796	71	36	2832	8
EPT-0H	EPT-0J	uce-323_EPT_C10	1	10000	0.0096153846153846	71	16	1664	40
EPT-0H	EPT-0L	uce-323_EPT_C10	1	10000	0.0070422535211267	71	4	568	0
EPT-0N	EPT-0O	uce-323_EPT_C10	1	10000	0.0186781609195402	70	26	1392	28
EPT-0L	EPT-0P	uce-323_EPT_C10	1	10000	0.025	71	14	560	8
EPT-0L	EPT-0O	uce-323_EPT_C10	1	10000	0.0113314447592068	71	16	1412	8
EPT-0L	EPT-0N	uce-323_EPT_C10	1	10000	0.0142857142857142	70	4	280	4
EPT-0J	EPT-0P	uce-323_EPT_C10	1	10000	0.0266990291262135	71	44	1648	56
EPT-0J	EPT-0O	uce-323_EPT_C10	1	10000	0.0125725338491295	71	52	4136	124
EPT-0J	EPT-0N	uce-323_EPT_C10	1	10000	0.0170731707317073	70	14	820	32
EPT-0D	EPT-0O	uce-323_EPT_C10	1	10000	0.0113314447592068	71	48	4236	24
EPT-0J	EPT-0L	uce-323_EPT_C10	1	10000	0.0096153846153846	71	8	832	20
EPT-0I	EPT-0O	uce-323_EPT_C10	1	10000	0.0161931818181818	71	114	7040	60
EPT-0I	EPT-0N	uce-323_EPT_C10	1	10000	0.0200573065902578	70	28	1396	24
EPT-0I	EPT-0L	uce-323_EPT_C10	1	10000	0.0127118644067796	71	18	1416	4
EPT-0I	EPT-0J	uce-323_EPT_C10	1	10000	0.0139826422372227	71	58	4148	112
EPT-0H	EPT-0P	uce-323_EPT_C10	1	10000	0.0285714285714285	71	32	1120	16
EPT-0H	EPT-0O	uce-323_EPT_C10	1	10000	0.0113314447592068	71	32	2824	16
EPT-0H	EPT-0N	uce-323_EPT_C10	1	10000	0.0142857142857142	70	8	560	8
EPT-0I	EPT-0P	uce-323_EPT_C10	1	10000	0.0300859598853868	71	84	2792	48
EPT-0D	EPT-0N	uce-323_EPT_C10	1	10000	0.0142857142857142	70	12	840	12
EPT-0D	EPT-0L	uce-323_EPT_C10	1	10000	0.0070422535211267	71	6	852	0
EPT-0D	EPT-0J	uce-323_EPT_C10	1	10000	0.0096153846153846	71	24	2496	60
EPT-0B	EPT-0H	uce-323_EPT_C10	1	10000	0.0093896713615023	71	16	1704	0
EPT-0B	EPT-0F	uce-323_EPT_C10	1	10000	0.0165250236071765	71	70	4236	24
EPT-0B	EPT-0E	uce-323_EPT_C10	1	10000	0.010689990281827	71	44	4116	144
EPT-0B	EPT-0D	uce-323_EPT_C10	1	10000	0.0093896713615023	71	24	2556	0
EPT-0B	EPT-0C	uce-323_EPT_C10	1	10000	0.0169082125603864	71	84	4968	144
EPT-0A	EPT-0P	uce-323_EPT_C10	1	10000	0.0295698924731182	71	66	2232	40
EPT-0A	EPT-0O	uce-323_EPT_C10	1	10000	0.0171184022824536	71	96	5608	72
EPT-0B	EPT-0I	uce-323_EPT_C10	1	10000	0.0145951035781544	71	62	4248	12
EPT-0A	EPT-0N	uce-323_EPT_C10	1	10000	0.0215827338129496	70	24	1112	24
EPT-0A	EPT-0J	uce-323_EPT_C10	1	10000	0.0144927536231884	71	48	3312	96
EPT-0A	EPT-0I	uce-323_EPT_C10	1	10000	0.0184921763869132	71	104	5624	56
EPT-0A	EPT-0H	uce-323_EPT_C10	1	10000	0.0141843971631205	71	32	2256	16
EPT-0A	EPT-0F	uce-323_EPT_C10	1	10000	0.0188746438746438	71	106	5616	64
EPT-0A	EPT-0E	uce-323_EPT_C10	1	10000	0.0150293255131964	71	82	5456	224
EPT-0A	EPT-0D	uce-323_EPT_C10	1	10000	0.0141843971631205	71	48	3384	24
EPT-0A	EPT-0C	uce-323_EPT_C10	1	10000	0.0194292653309046	71	128	6588	228
EPT-0A	EPT-0L	uce-323_EPT_C10	1	10000	0.0124113475177304	71	14	1128	8
EPT-0N	EPT-0P	uce-323_EPT_C10	1	10000	0.036231884057971	70	20	552	16
EPT-0B	EPT-0J	uce-323_EPT_C10	1	10000	0.0112179487179487	71	28	2496	60
EPT-0B	EPT-0N	uce-323_EPT_C10	1	10000	0.0166666666666666	70	14	840	12
EPT-0D	EPT-0I	uce-323_EPT_C10	1	10000	0.0127118644067796	71	54	4248	12
EPT-0D	EPT-0H	uce-323_EPT_C10	1	10000	0.0070422535211267	71	12	1704	0
EPT-0D	EPT-0F	uce-323_EPT_C10	1	10000	0.0141643059490084	71	60	4236	24
EPT-0D	EPT-0E	uce-323_EPT_C10	1	10000	0.0087463556851311	71	36	4116	144
EPT-0C	EPT-0P	uce-323_EPT_C10	1	10000	0.0286935286935286	71	94	3276	132
EPT-0C	EPT-0O	uce-323_EPT_C10	1	10000	0.0174927113702623	71	144	8232	288
EPT-0C	EPT-0N	uce-323_EPT_C10	1	10000	0.0220588235294117	70	36	1632	72
EPT-0B	EPT-0L	uce-323_EPT_C10	1	10000	0.0093896713615023	71	8	852	0
EPT-0C	EPT-0L	uce-323_EPT_C10	1	10000	0.0157004830917874	71	26	1656	48
EPT-0C	EPT-0I	uce-323_EPT_C10	1	10000	0.0186531007751937	71	154	8256	264
EPT-0C	EPT-0H	uce-323_EPT_C10	1	10000	0.0144927536231884	71	48	3312	96
EPT-0C	EPT-0F	uce-323_EPT_C10	1	10000	0.0189228529839883	71	156	8244	276
EPT-0C	EPT-0E	uce-323_EPT_C10	1	10000	0.0147426286856571	71	118	8004	516
EPT-0C	EPT-0D	uce-323_EPT_C10	1	10000	0.0144927536231884	71	72	4968	144
EPT-0B	EPT-0P	uce-323_EPT_C10	1	10000	0.0309523809523809	71	52	1680	24
EPT-0B	EPT-0O	uce-323_EPT_C10	1	10000	0.0132200188857412	71	56	4236	24
EPT-0C	EPT-0J	uce-323_EPT_C10	1	10000	0.0148148148148148	71	72	4860	252
EPT-0O	EPT-0P	uce-323_EPT_C10	1	10000	0.0301724137931034	71	84	2784	56
EPT-0A	EPT-0B	uce-3879_EPT_C9	1	10000	0.0581196581196581	49	136	2340	12
EPT-0F	EPT-0O	uce-3879_EPT_C9	1	10000	0.0543209876543209	49	264	4860	40
EPT-0F	EPT-0N	uce-3879_EPT_C9	1	10000	0.0510204081632653	49	50	980	0
EPT-0F	EPT-0L	uce-3879_EPT_C9	1	10000	0.0612244897959183	49	60	980	0
EPT-0F	EPT-0J	uce-3879_EPT_C9	1	10000	0.0451388888888888	49	130	2880	60
EPT-0F	EPT-0I	uce-3879_EPT_C9	1	10000	0.04625	49	222	4800	100
EPT-0F	EPT-0H	uce-3879_EPT_C9	1	10000	0.0408602150537634	49	76	1860	100
EPT-0E	EPT-0P	uce-3879_EPT_C9	1	10000	0.0581632653061224	49	114	1960	0
EPT-0E	EPT-0O	uce-3879_EPT_C9	1	10000	0.0563786008230452	49	274	4860	40
EPT-0E	EPT-0N	uce-3879_EPT_C9	1	10000	0.046938775510204	49	46	980	0
EPT-0E	EPT-0L	uce-3879_EPT_C9	1	10000	0.0673469387755102	49	66	980	0
EPT-0E	EPT-0J	uce-3879_EPT_C9	1	10000	0.0458333333333333	49	132	2880	60
EPT-0E	EPT-0I	uce-3879_EPT_C9	1	10000	0.04875	49	234	4800	100
EPT-0E	EPT-0H	uce-3879_EPT_C9	1	10000	0.0397849462365591	49	74	1860	100
EPT-0E	EPT-0F	uce-3879_EPT_C9	1	10000	0.0555102040816326	49	272	4900	0
EPT-0D	EPT-0P	uce-3879_EPT_C9	1	10000	0.0517857142857142	49	58	1120	56
EPT-0F	EPT-0P	uce-3879_EPT_C9	1	10000	0.0551020408163265	49	108	1960	0
EPT-0H	EPT-0I	uce-3879_EPT_C9	1	10000	0.0315217391304347	49	58	1840	120
EPT-0H	EPT-0J	uce-3879_EPT_C9	1	10000	0.0293040293040293	49	32	1092	84
EPT-0H	EPT-0L	uce-3879_EPT_C9	1	10000	0.053763440860215	49	20	372	20
EPT-0N	EPT-0O	uce-3879_EPT_C9	1	10000	0.0493827160493827	49	48	972	8
EPT-0L	EPT-0P	uce-3879_EPT_C9	1	10000	0.0612244897959183	49	24	392	0
EPT-0L	EPT-0O	uce-3879_EPT_C9	1	10000	0.0617283950617283	49	60	972	8
EPT-0L	EPT-0N	uce-3879_EPT_C9	1	10000	0.0612244897959183	49	12	196	0
EPT-0J	EPT-0P	uce-3879_EPT_C9	1	10000	0.0451388888888888	49	52	1152	24
EPT-0J	EPT-0O	uce-3879_EPT_C9	1	10000	0.0460893854748603	49	132	2864	76
EPT-0J	EPT-0N	uce-3879_EPT_C9	1	10000	0.0381944444444444	49	22	576	12
EPT-0D	EPT-0O	uce-3879_EPT_C9	1	10000	0.0503597122302158	49	140	2780	160
EPT-0J	EPT-0L	uce-3879_EPT_C9	1	10000	0.0520833333333333	49	30	576	12
EPT-0I	EPT-0O	uce-3879_EPT_C9	1	10000	0.0478991596638655	49	228	4760	140
EPT-0I	EPT-0N	uce-3879_EPT_C9	1	10000	0.0375	49	36	960	20
EPT-0I	EPT-0L	uce-3879_EPT_C9	1	10000	0.05625	49	54	960	20
EPT-0I	EPT-0J	uce-3879_EPT_C9	1	10000	0.0361702127659574	49	102	2820	120
EPT-0H	EPT-0P	uce-3879_EPT_C9	1	10000	0.043010752688172	49	32	744	40
EPT-0H	EPT-0O	uce-3879_EPT_C9	1	10000	0.0422993492407809	49	78	1844	116
EPT-0H	EPT-0N	uce-3879_EPT_C9	1	10000	0.0268817204301075	49	10	372	20
EPT-0I	EPT-0P	uce-3879_EPT_C9	1	10000	0.0489583333333333	49	94	1920	40
EPT-0D	EPT-0N	uce-3879_EPT_C9	1	10000	0.0357142857142857	49	20	560	28
EPT-0D	EPT-0L	uce-3879_EPT_C9	1	10000	0.0607142857142857	49	34	560	28
EPT-0D	EPT-0J	uce-3879_EPT_C9	1	10000	0.0387409200968523	49	64	1652	112
EPT-0B	EPT-0H	uce-3879_EPT_C9	1	10000	0.0519713261648745	49	58	1116	60
EPT-0B	EPT-0F	uce-3879_EPT_C9	1	10000	0.0632653061224489	49	186	2940	0
EPT-0B	EPT-0E	uce-3879_EPT_C9	1	10000	0.0632653061224489	49	186	2940	0
EPT-0B	EPT-0D	uce-3879_EPT_C9	1	10000	0.0571428571428571	49	96	1680	84
EPT-0B	EPT-0C	uce-3879_EPT_C9	1	10000	0.0651408450704225	49	222	3408	120
EPT-0A	EPT-0P	uce-3879_EPT_C9	1	10000	0.0512820512820512	49	80	1560	8
EPT-0A	EPT-0O	uce-3879_EPT_C9	1	10000	0.0511363636363636	49	198	3872	48
EPT-0B	EPT-0I	uce-3879_EPT_C9	1	10000	0.05625	49	162	2880	60
EPT-0A	EPT-0N	uce-3879_EPT_C9	1	10000	0.0435897435897435	49	34	780	4
EPT-0A	EPT-0J	uce-3879_EPT_C9	1	10000	0.0418118466898954	49	96	2296	56
EPT-0A	EPT-0I	uce-3879_EPT_C9	1	10000	0.0429319371727748	49	164	3820	100
EPT-0A	EPT-0H	uce-3879_EPT_C9	1	10000	0.0364864864864864	49	54	1480	88
EPT-0A	EPT-0F	uce-3879_EPT_C9	1	10000	0.0507692307692307	49	198	3900	20
EPT-0A	EPT-0E	uce-3879_EPT_C9	1	10000	0.0517948717948717	49	202	3900	20
EPT-0A	EPT-0D	uce-3879_EPT_C9	1	10000	0.0448028673835125	49	100	2232	120
EPT-0A	EPT-0C	uce-3879_EPT_C9	1	10000	0.0504424778761061	49	228	4520	184
EPT-0A	EPT-0L	uce-3879_EPT_C9	1	10000	0.0615384615384615	49	48	780	4
EPT-0N	EPT-0P	uce-3879_EPT_C9	1	10000	0.0510204081632653	49	20	392	0
EPT-0B	EPT-0J	uce-3879_EPT_C9	1	10000	0.0520833333333333	49	90	1728	36
EPT-0B	EPT-0N	uce-3879_EPT_C9	1	10000	0.0578231292517006	49	34	588	0
EPT-0D	EPT-0I	uce-3879_EPT_C9	1	10000	0.0386861313868613	49	106	2740	200
EPT-0D	EPT-0H	uce-3879_EPT_C9	1	10000	0.030188679245283	49	32	1060	116
EPT-0D	EPT-0F	uce-3879_EPT_C9	1	10000	0.05	49	140	2800	140
EPT-0D	EPT-0E	uce-3879_EPT_C9	1	10000	0.0478571428571428	49	134	2800	140
EPT-0C	EPT-0P	uce-3879_EPT_C9	1	10000	0.0545774647887323	49	124	2272	80
EPT-0C	EPT-0O	uce-3879_EPT_C9	1	10000	0.0553977272727272	49	312	5632	248
EPT-0C	EPT-0N	uce-3879_EPT_C9	1	10000	0.0457746478873239	49	52	1136	40
EPT-0B	EPT-0L	uce-3879_EPT_C9	1	10000	0.0714285714285714	49	42	588	0
EPT-0C	EPT-0L	uce-3879_EPT_C9	1	10000	0.0686619718309859	49	78	1136	40
EPT-0C	EPT-0I	uce-3879_EPT_C9	1	10000	0.0476702508960573	49	266	5580	300
EPT-0C	EPT-0H	uce-3879_EPT_C9	1	10000	0.0386740331491712	49	84	2172	180
EPT-0C	EPT-0F	uce-3879_EPT_C9	1	10000	0.0545774647887323	49	310	5680	200
EPT-0C	EPT-0E	uce-3879_EPT_C9	1	10000	0.054225352112676	49	308	5680	200
EPT-0C	EPT-0D	uce-3879_EPT_C9	1	10000	0.0481481481481481	49	156	3240	288
EPT-0B	EPT-0P	uce-3879_EPT_C9	1	10000	0.064625850340136	49	76	1176	0
EPT-0B	EPT-0O	uce-3879_EPT_C9	1	10000	0.0624142661179698	49	182	2916	24
EPT-0C	EPT-0J	uce-3879_EPT_C9	1	10000	0.0455635491606714	49	152	3336	192
EPT-0O	EPT-0P	uce-3879_EPT_C9	1	10000	0.0545267489711934	49	106	1944	16
EPT-0A	EPT-0B	uce-3935_EPT_C10	1	10000	0.0272222222222222	76	98	3600	48
EPT-0F	EPT-0O	uce-3935_EPT_C10	1	10000	0.0325779036827195	76	230	7060	540
EPT-0F	EPT-0N	uce-3935_EPT_C10	1	10000	0.0505617977528089	76	72	1424	96
EPT-0F	EPT-0L	uce-3935_EPT_C10	1	10000	0.0240793201133144	75	34	1412	108
EPT-0F	EPT-0J	uce-3935_EPT_C10	1	10000	0.0384976525821596	76	164	4260	300
EPT-0F	EPT-0I	uce-3935_EPT_C10	1	10000	0.031136638452237	76	206	6616	984
EPT-0F	EPT-0H	uce-3935_EPT_C10	1	10000	0.0337078651685393	76	96	2848	192
EPT-0E	EPT-0P	uce-3935_EPT_C10	1	10000	0.0368421052631578	76	98	2660	380
EPT-0E	EPT-0O	uce-3935_EPT_C10	1	10000	0.0273209549071618	76	206	7540	60
EPT-0E	EPT-0N	uce-3935_EPT_C10	1	10000	0.0407894736842105	76	62	1520	0
EPT-0E	EPT-0L	uce-3935_EPT_C10	1	10000	0.0186666666666666	75	28	1500	20
EPT-0E	EPT-0J	uce-3935_EPT_C10	1	10000	0.0325991189427312	76	148	4540	20
EPT-0E	EPT-0I	uce-3935_EPT_C10	1	10000	0.0254237288135593	76	180	7080	520
EPT-0E	EPT-0H	uce-3935_EPT_C10	1	10000	0.0296052631578947	76	90	3040	0
EPT-0E	EPT-0F	uce-3935_EPT_C10	1	10000	0.0356741573033707	76	254	7120	480
EPT-0D	EPT-0P	uce-3935_EPT_C10	1	10000	0.0302267002518891	76	48	1588	236
EPT-0F	EPT-0P	uce-3935_EPT_C10	1	10000	0.0416666666666666	76	106	2544	496
EPT-0H	EPT-0I	uce-3935_EPT_C10	1	10000	0.0190677966101694	76	54	2832	208
EPT-0H	EPT-0J	uce-3935_EPT_C10	1	10000	0.026431718061674	76	48	1816	8
EPT-0H	EPT-0L	uce-3935_EPT_C10	1	10000	0.0133333333333333	75	8	600	8
EPT-0N	EPT-0O	uce-3935_EPT_C10	1	10000	0.039787798408488	76	60	1508	12
EPT-0L	EPT-0P	uce-3935_EPT_C10	1	10000	0.0267175572519083	75	14	524	84
EPT-0L	EPT-0O	uce-3935_EPT_C10	1	10000	0.0120967741935483	75	18	1488	32
EPT-0L	EPT-0N	uce-3935_EPT_C10	1	10000	0.0333333333333333	75	10	300	4
EPT-0J	EPT-0P	uce-3935_EPT_C10	1	10000	0.0390428211586901	76	62	1588	236
EPT-0J	EPT-0O	uce-3935_EPT_C10	1	10000	0.0270870337477797	76	122	4504	56
EPT-0J	EPT-0N	uce-3935_EPT_C10	1	10000	0.0440528634361233	76	40	908	4
EPT-0D	EPT-0O	uce-3935_EPT_C10	1	10000	0.0204081632653061	76	92	4508	52
EPT-0J	EPT-0L	uce-3935_EPT_C10	1	10000	0.02	75	18	900	12
EPT-0I	EPT-0O	uce-3935_EPT_C10	1	10000	0.0188034188034188	76	132	7020	580
EPT-0I	EPT-0N	uce-3935_EPT_C10	1	10000	0.03954802259887	76	56	1416	104
EPT-0I	EPT-0L	uce-3935_EPT_C10	1	10000	0.0085959885386819	75	12	1396	124
EPT-0I	EPT-0J	uce-3935_EPT_C10	1	10000	0.0255439924314096	76	108	4228	332
EPT-0H	EPT-0P	uce-3935_EPT_C10	1	10000	0.037593984962406	76	40	1064	152
EPT-0H	EPT-0O	uce-3935_EPT_C10	1	10000	0.023209549071618	76	70	3016	24
EPT-0H	EPT-0N	uce-3935_EPT_C10	1	10000	0.0427631578947368	76	26	608	0
EPT-0I	EPT-0P	uce-3935_EPT_C10	1	10000	0.032626427406199	76	80	2452	588
EPT-0D	EPT-0N	uce-3935_EPT_C10	1	10000	0.0352422907488986	76	32	908	4
EPT-0D	EPT-0L	uce-3935_EPT_C10	1	10000	0.0111607142857142	75	10	896	16
EPT-0D	EPT-0J	uce-3935_EPT_C10	1	10000	0.0243362831858407	76	66	2712	24
EPT-0B	EPT-0H	uce-3935_EPT_C10	1	10000	0.0311111111111111	76	56	1800	24
EPT-0B	EPT-0F	uce-3935_EPT_C10	1	10000	0.0369318181818181	76	156	4224	336
EPT-0B	EPT-0E	uce-3935_EPT_C10	1	10000	0.0306666666666666	76	138	4500	60
EPT-0B	EPT-0D	uce-3935_EPT_C10	1	10000	0.0222882615156017	76	60	2692	44
EPT-0B	EPT-0C	uce-3935_EPT_C10	1	10000	0.0259259259259259	76	140	5400	72
EPT-0A	EPT-0P	uce-3935_EPT_C10	1	10000	0.0347744360902255	76	74	2128	304
EPT-0A	EPT-0O	uce-3935_EPT_C10	1	10000	0.0228779840848806	76	138	6032	48
EPT-0B	EPT-0I	uce-3935_EPT_C10	1	10000	0.0267430754536771	76	112	4188	372
EPT-0A	EPT-0N	uce-3935_EPT_C10	1	10000	0.0411184210526315	76	50	1216	0
EPT-0A	EPT-0J	uce-3935_EPT_C10	1	10000	0.0280837004405286	76	102	3632	16
EPT-0A	EPT-0I	uce-3935_EPT_C10	1	10000	0.0204802259887005	76	116	5664	416
EPT-0A	EPT-0H	uce-3935_EPT_C10	1	10000	0.0246710526315789	76	60	2432	0
EPT-0A	EPT-0F	uce-3935_EPT_C10	1	10000	0.0323033707865168	76	184	5696	384
EPT-0A	EPT-0E	uce-3935_EPT_C10	1	10000	0.0276315789473684	76	168	6080	0
EPT-0A	EPT-0D	uce-3935_EPT_C10	1	10000	0.0209251101321585	76	76	3632	16
EPT-0A	EPT-0C	uce-3935_EPT_C10	1	10000	0.0230263157894736	76	168	7296	0
EPT-0A	EPT-0L	uce-3935_EPT_C10	1	10000	0.0133333333333333	75	16	1200	16
EPT-0N	EPT-0P	uce-3935_EPT_C10	1	10000	0.0451127819548872	76	24	532	76
EPT-0B	EPT-0J	uce-3935_EPT_C10	1	10000	0.0312035661218424	76	84	2692	44
EPT-0B	EPT-0N	uce-3935_EPT_C10	1	10000	0.04	76	36	900	12
EPT-0D	EPT-0I	uce-3935_EPT_C10	1	10000	0.0179754020813623	76	76	4228	332
EPT-0D	EPT-0H	uce-3935_EPT_C10	1	10000	0.0220264317180616	76	40	1816	8
EPT-0D	EPT-0F	uce-3935_EPT_C10	1	10000	0.0305738476011288	76	130	4252	308
EPT-0D	EPT-0E	uce-3935_EPT_C10	1	10000	0.0242290748898678	76	110	4540	20
EPT-0C	EPT-0P	uce-3935_EPT_C10	1	10000	0.0332080200501253	76	106	3192	456
EPT-0C	EPT-0O	uce-3935_EPT_C10	1	10000	0.0225464190981432	76	204	9048	72
EPT-0C	EPT-0N	uce-3935_EPT_C10	1	10000	0.0394736842105263	76	72	1824	0
EPT-0B	EPT-0L	uce-3935_EPT_C10	1	10000	0.0201793721973094	75	18	892	20
EPT-0C	EPT-0L	uce-3935_EPT_C10	1	10000	0.0144444444444444	75	26	1800	24
EPT-0C	EPT-0I	uce-3935_EPT_C10	1	10000	0.0202448210922787	76	172	8496	624
EPT-0C	EPT-0H	uce-3935_EPT_C10	1	10000	0.0263157894736842	76	96	3648	0
EPT-0C	EPT-0F	uce-3935_EPT_C10	1	10000	0.0334737827715355	76	286	8544	576
EPT-0C	EPT-0E	uce-3935_EPT_C10	1	10000	0.0274122807017543	76	250	9120	0
EPT-0C	EPT-0D	uce-3935_EPT_C10	1	10000	0.0198237885462555	76	108	5448	24
