pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
EPT-0J	uce-8581_EPT_C10	1	10000	0.0344827586206896	39	18	522	63
EPT-0L	uce-8581_EPT_C10	1	10000	0.0256410256410256	39	1	39	0
EPT-0N	uce-8581_EPT_C10	1	10000	0.0769230769230769	39	3	39	0
EPT-0O	uce-8581_EPT_C10	1	10000	0.021082621082621	39	37	1755	0
EPT-0P	uce-8581_EPT_C10	1	10000	0.0384615384615384	39	9	234	0
EPT-0A	uce-8646_EPT_C3	1	10000	0.036371462391047	337	338	9293	143
EPT-0B	uce-8646_EPT_C3	1	10000	0.0403371462974112	337	201	4983	72
EPT-0C	uce-8646_EPT_C3	1	10000	0.0365075083175973	337	812	22242	0
EPT-0D	uce-8646_EPT_C3	1	10000	0.0301789178702306	337	140	4639	416
EPT-0E	uce-8646_EPT_C3	1	10000	0.0429349993353715	337	646	15046	119
EPT-0F	uce-8646_EPT_C3	1	10000	0.0428985907709311	337	621	14476	689
EPT-0H	uce-8646_EPT_C3	1	10000	0.0544015825914935	337	110	2022	0
EPT-0I	uce-8646_EPT_C3	1	10000	0.0455058557922957	337	645	14174	991
EPT-0J	uce-8646_EPT_C3	1	10000	0.0424130121474161	337	206	4857	198
EPT-0L	uce-8646_EPT_C3	1	10000	0.0534124629080118	337	18	337	0
EPT-0N	uce-8646_EPT_C3	1	10000	0.0688622754491018	334	23	334	3
EPT-0O	uce-8646_EPT_C3	1	10000	0.0418430034129692	337	613	14650	515
EPT-0P	uce-8646_EPT_C3	1	10000	0.0482107355864811	337	97	2012	10
EPT-0A	uce-8657_EPT_C12	1	10000	0.0	3	0	84	0
EPT-0B	uce-8657_EPT_C12	1	10000	0.0	3	0	45	0
EPT-0C	uce-8657_EPT_C12	1	10000	0.0	3	0	198	0
EPT-0D	uce-8657_EPT_C12	1	10000	0.0	3	0	45	0
EPT-0E	uce-8657_EPT_C12	1	10000	0.0	3	0	135	0
EPT-0F	uce-8657_EPT_C12	1	10000	0.0	3	0	135	0
EPT-0H	uce-8657_EPT_C12	1	10000	0.0	3	0	18	0
EPT-0I	uce-8657_EPT_C12	1	10000	0.0	3	0	135	0
EPT-0J	uce-8657_EPT_C12	1	10000	0.0	3	0	45	0
EPT-0L	uce-8657_EPT_C12	1	10000	0.0	3	0	3	0
EPT-0N	uce-8657_EPT_C12	1	10000	0.0	3	0	3	0
EPT-0O	uce-8657_EPT_C12	1	10000	0.0	3	0	135	0
EPT-0P	uce-8657_EPT_C12	1	10000	0.0	3	0	18	0
EPT-0A	uce-8667_EPT_C5	1	10000	0.0376216216216216	170	174	4625	135
EPT-0B	uce-8667_EPT_C5	1	10000	0.029995946493717	169	74	2467	83
EPT-0C	uce-8667_EPT_C5	1	10000	0.0218400218400218	169	240	10989	231
EPT-0D	uce-8667_EPT_C5	1	10000	0.0397727272727272	170	98	2464	86
EPT-0E	uce-8667_EPT_C5	1	10000	0.0358177508559389	170	272	7594	56
EPT-0F	uce-8667_EPT_C5	1	10000	0.028563618969523	170	209	7317	333
EPT-0H	uce-8667_EPT_C5	1	10000	0.031031031031031	169	31	999	21
EPT-0I	uce-8667_EPT_C5	1	10000	0.0286482851378614	170	213	7435	215
EPT-0J	uce-8667_EPT_C5	1	10000	0.0369329586511441	170	92	2491	59
EPT-0L	uce-8667_EPT_C5	1	10000	0.0542168674698795	166	9	166	4
EPT-0N	uce-8667_EPT_C5	1	10000	0.0355029585798816	169	6	169	1
EPT-0O	uce-8667_EPT_C5	1	10000	0.0324467344381005	170	233	7181	469
EPT-0P	uce-8667_EPT_C5	1	10000	0.0424063116370808	169	43	1014	6
EPT-0A	uce-8674_EPT_C3	1	10000	0.0312114989733059	184	152	4870	282
EPT-0B	uce-8674_EPT_C3	1	10000	0.0344305713204691	184	91	2643	117
EPT-0C	uce-8674_EPT_C3	1	10000	0.0228026533996683	184	275	12060	84
EPT-0D	uce-8674_EPT_C3	1	10000	0.0344202898550724	184	95	2760	0
EPT-0E	uce-8674_EPT_C3	1	10000	0.0427536231884057	184	354	8280	0
EPT-0F	uce-8674_EPT_C3	1	10000	0.0270336093521675	184	222	8212	68
EPT-0H	uce-8674_EPT_C3	1	10000	0.0391264786169244	184	43	1099	5
EPT-0I	uce-8674_EPT_C3	1	10000	0.0303290766208251	184	247	8144	136
EPT-0J	uce-8674_EPT_C3	1	10000	0.0258935083880379	184	71	2742	18
EPT-0L	uce-8674_EPT_C3	1	10000	0.0546448087431694	183	10	183	1
EPT-0N	uce-8674_EPT_C3	1	10000	0.0231213872832369	173	4	173	11
EPT-0O	uce-8674_EPT_C3	1	10000	0.032443746729461	184	248	7644	636
EPT-0P	uce-8674_EPT_C3	1	10000	0.0443840579710144	184	49	1104	0
EPT-0A	uce-8705_EPT_C10	1	10000	0.0612321562734785	96	163	2662	26
EPT-0B	uce-8705_EPT_C10	1	10000	0.0594900849858356	96	84	1412	28
EPT-0C	uce-8705_EPT_C10	1	10000	0.0558748403575989	96	350	6264	72
EPT-0D	uce-8705_EPT_C10	1	10000	0.0511363636363636	96	72	1408	32
EPT-0E	uce-8705_EPT_C10	1	10000	0.0552811103269818	96	235	4251	69
EPT-0F	uce-8705_EPT_C10	1	10000	0.0553853405609238	96	235	4243	77
EPT-0H	uce-8705_EPT_C10	1	10000	0.0565371024734982	96	32	566	10
EPT-0I	uce-8705_EPT_C10	1	10000	0.0604563632086567	96	257	4251	69
EPT-0J	uce-8705_EPT_C10	1	10000	0.0594900849858356	96	84	1412	28
EPT-0L	uce-8705_EPT_C10	1	10000	0.1041666666666666	96	10	96	0
EPT-0N	uce-8705_EPT_C10	1	10000	0.1145833333333333	96	11	96	0
EPT-0O	uce-8705_EPT_C10	1	10000	0.052930056710775	96	224	4232	88
EPT-0P	uce-8705_EPT_C10	1	10000	0.0538194444444444	96	31	576	0
EPT-0A	uce-8738_EPT_C5	1	10000	0.0168067226890756	51	24	1428	0
EPT-0B	uce-8738_EPT_C5	1	10000	0.0235294117647058	51	18	765	0
EPT-0C	uce-8738_EPT_C5	1	10000	0.0125560538116591	51	42	3345	21
EPT-0D	uce-8738_EPT_C5	1	10000	0.0209150326797385	51	16	765	0
EPT-0E	uce-8738_EPT_C5	1	10000	0.0209150326797385	51	48	2295	0
EPT-0F	uce-8738_EPT_C5	1	10000	0.0201703272075302	51	45	2231	64
EPT-0H	uce-8738_EPT_C5	1	10000	0.0196078431372549	51	6	306	0
EPT-0I	uce-8738_EPT_C5	1	10000	0.010974539069359	51	25	2278	17
EPT-0J	uce-8738_EPT_C5	1	10000	0.0224867724867724	51	17	756	9
EPT-0L	uce-8738_EPT_C5	1	10000	0.0196078431372549	51	1	51	0
EPT-0N	uce-8738_EPT_C5	1	10000	0.0588235294117647	51	3	51	0
EPT-0O	uce-8738_EPT_C5	1	10000	0.0130718954248366	51	30	2295	0
EPT-0P	uce-8738_EPT_C5	1	10000	0.0261437908496732	51	8	306	0
EPT-0A	uce-8811_EPT_C13	1	10000	0.004041764904008	121	12	2969	419
EPT-0B	uce-8811_EPT_C13	1	10000	0.0059880239520958	121	10	1670	145
EPT-0C	uce-8811_EPT_C13	1	10000	0.0047961630695443	121	38	7923	63
EPT-0D	uce-8811_EPT_C13	1	10000	0.0	121	0	1716	99
EPT-0E	uce-8811_EPT_C13	1	10000	0.0029569395675475	121	16	5411	34
EPT-0F	uce-8811_EPT_C13	1	10000	0.0050857035223205	121	27	5309	136
EPT-0H	uce-8811_EPT_C13	1	10000	0.0084985835694051	121	6	706	20
EPT-0I	uce-8811_EPT_C13	1	10000	0.0077134986225895	121	42	5445	0
EPT-0J	uce-8811_EPT_C13	1	10000	0.0077134986225895	121	14	1815	0
EPT-0L	uce-8811_EPT_C13	1	10000	0.0165289256198347	121	2	121	0
EPT-0N	uce-8811_EPT_C13	1	10000	0.0	121	0	121	0
EPT-0O	uce-8811_EPT_C13	1	10000	0.0041136141038197	121	21	5105	340
EPT-0P	uce-8811_EPT_C13	1	10000	0.0206611570247933	121	15	726	0
EPT-0A	uce-8865_EPT_C10	1	10000	0.0059813084112149	96	16	2675	13
EPT-0B	uce-8865_EPT_C10	1	10000	0.0055555555555555	96	8	1440	0
EPT-0C	uce-8865_EPT_C10	1	10000	0.0052596975673898	96	32	6084	252
EPT-0D	uce-8865_EPT_C10	1	10000	0.00625	96	9	1440	0
EPT-0E	uce-8865_EPT_C10	1	10000	0.0134259259259259	96	58	4320	0
EPT-0F	uce-8865_EPT_C10	1	10000	0.003698224852071	96	15	4056	264
EPT-0H	uce-8865_EPT_C10	1	10000	0.0106007067137809	96	6	566	10
EPT-0I	uce-8865_EPT_C10	1	10000	0.0041831280501975	96	18	4303	17
EPT-0J	uce-8865_EPT_C10	1	10000	0.0057347670250896	96	8	1395	45
EPT-0L	uce-8865_EPT_C10	1	10000	0.0104166666666666	96	1	96	0
EPT-0N	uce-8865_EPT_C10	1	10000	0.0104166666666666	96	1	96	0
EPT-0O	uce-8865_EPT_C10	1	10000	0.0045596352291816	96	19	4167	153
EPT-0P	uce-8865_EPT_C10	1	10000	0.0052083333333333	96	3	576	0
EPT-0A	uce-8948_EPT_C3	1	10000	0.018925831202046	74	37	1955	117
EPT-0B	uce-8948_EPT_C3	1	10000	0.0186274509803921	74	19	1020	90
EPT-0C	uce-8948_EPT_C3	1	10000	0.0202702702702702	74	99	4884	0
EPT-0D	uce-8948_EPT_C3	1	10000	0.0216216216216216	74	24	1110	0
EPT-0E	uce-8948_EPT_C3	1	10000	0.0139563106796116	74	46	3296	34
EPT-0F	uce-8948_EPT_C3	1	10000	0.0141524605982631	74	44	3109	221
EPT-0H	uce-8948_EPT_C3	1	10000	0.027027027027027	74	12	444	0
EPT-0I	uce-8948_EPT_C3	1	10000	0.0181818181818181	74	59	3245	85
EPT-0J	uce-8948_EPT_C3	1	10000	0.020042194092827	74	19	948	162
EPT-0L	uce-8948_EPT_C3	1	10000	0.0135135135135135	74	1	74	0
EPT-0N	uce-8948_EPT_C3	1	10000	0.0405405405405405	74	3	74	0
EPT-0O	uce-8948_EPT_C3	1	10000	0.0102626018714156	74	34	3313	17
EPT-0P	uce-8948_EPT_C3	1	10000	0.0161290322580645	74	7	434	10
EPT-0A	uce-8950_EPT_C12	1	10000	0.0079260237780713	55	12	1514	26
EPT-0B	uce-8950_EPT_C12	1	10000	0.0193939393939393	55	16	825	0
EPT-0C	uce-8950_EPT_C12	1	10000	0.0105292324743696	55	38	3609	21
EPT-0D	uce-8950_EPT_C12	1	10000	0.006060606060606	55	5	825	0
EPT-0E	uce-8950_EPT_C12	1	10000	0.0134255492270138	55	33	2458	17
EPT-0F	uce-8950_EPT_C12	1	10000	0.0066472787702534	55	16	2407	68
EPT-0H	uce-8950_EPT_C12	1	10000	0.009090909090909	55	3	330	0
EPT-0I	uce-8950_EPT_C12	1	10000	0.0181818181818181	55	45	2475	0
EPT-0J	uce-8950_EPT_C12	1	10000	0.0169696969696969	55	14	825	0
EPT-0L	uce-8950_EPT_C12	1	10000	0.04	50	2	50	5
EPT-0N	uce-8950_EPT_C12	1	10000	0.0185185185185185	54	1	54	1
EPT-0O	uce-8950_EPT_C12	1	10000	0.0084848484848484	55	21	2475	0
EPT-0P	uce-8950_EPT_C12	1	10000	0.0121212121212121	55	4	330	0
EPT-0A	uce-8958_EPT_C10	1	10000	0.0	34	0	952	0
EPT-0B	uce-8958_EPT_C10	1	10000	0.0098039215686274	34	5	510	0
EPT-0C	uce-8958_EPT_C10	1	10000	0.0	34	0	2244	0
EPT-0D	uce-8958_EPT_C10	1	10000	0.0	34	0	492	18
EPT-0E	uce-8958_EPT_C10	1	10000	0.0	34	0	1530	0
EPT-0F	uce-8958_EPT_C10	1	10000	0.0047879616963064	34	7	1462	68
EPT-0H	uce-8958_EPT_C10	1	10000	0.0	34	0	204	0
EPT-0I	uce-8958_EPT_C10	1	10000	0.0	34	0	1530	0
EPT-0J	uce-8958_EPT_C10	1	10000	0.0	34	0	510	0
EPT-0L	uce-8958_EPT_C10	1	10000	0.0	34	0	34	0
EPT-0N	uce-8958_EPT_C10	1	10000	0.0	34	0	34	0
EPT-0O	uce-8958_EPT_C10	1	10000	0.0058823529411764	34	9	1530	0
EPT-0P	uce-8958_EPT_C10	1	10000	0.0	34	0	204	0
EPT-0A	uce-9018_EPT_C12	1	10000	0.0	26	0	728	0
EPT-0B	uce-9018_EPT_C12	1	10000	0.0	26	0	390	0
EPT-0C	uce-9018_EPT_C12	1	10000	0.015929203539823	26	27	1695	21
EPT-0D	uce-9018_EPT_C12	1	10000	0.0	26	0	390	0
EPT-0E	uce-9018_EPT_C12	1	10000	0.0136752136752136	26	16	1170	0
EPT-0F	uce-9018_EPT_C12	1	10000	0.0	26	0	1119	51
EPT-0H	uce-9018_EPT_C12	1	10000	0.0	26	0	156	0
EPT-0I	uce-9018_EPT_C12	1	10000	0.0076923076923076	26	9	1170	0
EPT-0J	uce-9018_EPT_C12	1	10000	0.0	26	0	390	0
EPT-0L	uce-9018_EPT_C12	1	10000	0.0	26	0	26	0
EPT-0N	uce-9018_EPT_C12	1	10000	0.0	26	0	26	0
EPT-0O	uce-9018_EPT_C12	1	10000	0.0076923076923076	26	9	1170	0
EPT-0P	uce-9018_EPT_C12	1	10000	0.0	26	0	156	0
EPT-0A	uce-9044_EPT_C10	1	10000	0.013890985958025	237	92	6623	13
EPT-0B	uce-9044_EPT_C10	1	10000	0.0138888888888888	237	49	3528	27
EPT-0C	uce-9044_EPT_C10	1	10000	0.0153390048981696	237	238	15516	126
EPT-0D	uce-9044_EPT_C10	1	10000	0.0129723632261703	237	46	3546	9
EPT-0E	uce-9044_EPT_C10	1	10000	0.0163410969196093	237	174	10648	17
EPT-0F	uce-9044_EPT_C10	1	10000	0.0155470812555001	237	159	10227	438
EPT-0H	uce-9044_EPT_C10	1	10000	0.0177683013503909	237	25	1407	15
EPT-0I	uce-9044_EPT_C10	1	10000	0.0145999610667704	237	150	10274	391
EPT-0J	uce-9044_EPT_C10	1	10000	0.0115623237450648	237	41	3546	9
EPT-0L	uce-9044_EPT_C10	1	10000	0.0127118644067796	236	3	236	1
EPT-0N	uce-9044_EPT_C10	1	10000	0.0131578947368421	228	3	228	9
EPT-0O	uce-9044_EPT_C10	1	10000	0.0165839126117179	237	167	10070	595
EPT-0P	uce-9044_EPT_C10	1	10000	0.0126582278481012	237	18	1422	0
EPT-0A	uce-9045_EPT_C12	1	10000	0.0227272727272727	11	7	308	0
EPT-0B	uce-9045_EPT_C12	1	10000	0.0303030303030303	11	5	165	0
EPT-0C	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	11	726	0
EPT-0D	uce-9045_EPT_C12	1	10000	0.0	11	0	165	0
EPT-0E	uce-9045_EPT_C12	1	10000	0.0181818181818181	11	9	495	0
EPT-0F	uce-9045_EPT_C12	1	10000	0.0	11	0	495	0
EPT-0H	uce-9045_EPT_C12	1	10000	0.0	11	0	66	0
EPT-0I	uce-9045_EPT_C12	1	10000	0.0181818181818181	11	9	495	0
EPT-0J	uce-9045_EPT_C12	1	10000	0.0	11	0	165	0
EPT-0L	uce-9045_EPT_C12	1	10000	0.0	11	0	11	0
EPT-0N	uce-9045_EPT_C12	1	10000	0.0909090909090909	11	1	11	0
EPT-0O	uce-9045_EPT_C12	1	10000	0.0	11	0	495	0
EPT-0P	uce-9045_EPT_C12	1	10000	0.0	11	0	66	0
EPT-0A	uce-9046_EPT_C3	1	10000	0.0140485312899106	43	11	783	421
EPT-0B	uce-9046_EPT_C3	1	10000	0.0423572744014733	38	23	543	102
EPT-0C	uce-9046_EPT_C3	1	10000	0.0309698451507742	43	76	2454	384
EPT-0D	uce-9046_EPT_C3	1	10000	0.0153508771929824	41	7	456	189
EPT-0E	uce-9046_EPT_C3	1	10000	0.0249679897567221	43	39	1562	373
EPT-0F	uce-9046_EPT_C3	1	10000	0.013089005235602	43	20	1528	407
EPT-0H	uce-9046_EPT_C3	1	10000	0.0608695652173913	40	14	230	28
EPT-0I	uce-9046_EPT_C3	1	10000	0.0424319189360354	43	67	1579	356
EPT-0J	uce-9046_EPT_C3	1	10000	0.0591304347826086	43	34	575	70
EPT-0L	uce-9046_EPT_C3	1	10000	0.0	29	0	29	14
EPT-0N	uce-9046_EPT_C3	1	10000	0.0952380952380952	42	4	42	1
EPT-0O	uce-9046_EPT_C3	1	10000	0.0507518796992481	43	81	1596	339
EPT-0P	uce-9046_EPT_C3	1	10000	0.0474137931034482	42	11	232	26
EPT-0A	uce-9156_EPT_C5	1	10000	0.019163763066202	41	22	1148	0
EPT-0B	uce-9156_EPT_C5	1	10000	0.0260162601626016	41	16	615	0
EPT-0C	uce-9156_EPT_C5	1	10000	0.0100558659217877	41	27	2685	21
EPT-0D	uce-9156_EPT_C5	1	10000	0.0083752093802345	41	5	597	18
EPT-0E	uce-9156_EPT_C5	1	10000	0.011487964989059	41	21	1828	17
EPT-0F	uce-9156_EPT_C5	1	10000	0.0096501809408926	41	16	1658	187
EPT-0H	uce-9156_EPT_C5	1	10000	0.0121951219512195	41	3	246	0
EPT-0I	uce-9156_EPT_C5	1	10000	0.016260162601626	41	30	1845	0
EPT-0J	uce-9156_EPT_C5	1	10000	0.0211382113821138	41	13	615	0
EPT-0L	uce-9156_EPT_C5	1	10000	0.0	41	0	41	0
EPT-0N	uce-9156_EPT_C5	1	10000	0.0	41	0	41	0
EPT-0O	uce-9156_EPT_C5	1	10000	0.0097560975609756	41	18	1845	0
EPT-0P	uce-9156_EPT_C5	1	10000	0.016260162601626	41	4	246	0
EPT-0A	uce-9170_EPT_C13	1	10000	0.0122405534858967	75	23	1879	221
EPT-0B	uce-9170_EPT_C13	1	10000	0.0204444444444444	75	23	1125	0
EPT-0C	uce-9170_EPT_C13	1	10000	0.0234343434343434	75	116	4950	0
EPT-0D	uce-9170_EPT_C13	1	10000	0.0195555555555555	75	22	1125	0
EPT-0E	uce-9170_EPT_C13	1	10000	0.0171945701357466	75	57	3315	60
EPT-0F	uce-9170_EPT_C13	1	10000	0.0140941904434513	75	41	2909	466
EPT-0H	uce-9170_EPT_C13	1	10000	0.0155555555555555	75	7	450	0
EPT-0I	uce-9170_EPT_C13	1	10000	0.0236456150853038	75	79	3341	34
EPT-0J	uce-9170_EPT_C13	1	10000	0.023023023023023	75	23	999	126
EPT-0L	uce-9170_EPT_C13	1	10000	0.04	75	3	75	0
EPT-0N	uce-9170_EPT_C13	1	10000	0.0533333333333333	75	4	75	0
EPT-0O	uce-9170_EPT_C13	1	10000	0.0289399182132746	75	92	3179	196
EPT-0P	uce-9170_EPT_C13	1	10000	0.0177777777777777	75	8	450	0
EPT-0A	uce-9204_EPT_C5	1	10000	0.0	38	0	1064	0
EPT-0B	uce-9204_EPT_C5	1	10000	0.0	38	0	570	0
EPT-0C	uce-9204_EPT_C5	1	10000	0.0	38	0	2508	0
EPT-0D	uce-9204_EPT_C5	1	10000	0.0	38	0	399	171
EPT-0E	uce-9204_EPT_C5	1	10000	0.0	38	0	1710	0
EPT-0F	uce-9204_EPT_C5	1	10000	0.0	38	0	1710	0
EPT-0H	uce-9204_EPT_C5	1	10000	0.0	38	0	228	0
EPT-0I	uce-9204_EPT_C5	1	10000	0.0	38	0	1710	0
EPT-0J	uce-9204_EPT_C5	1	10000	0.0	38	0	570	0
EPT-0L	uce-9204_EPT_C5	1	10000	0.0	38	0	38	0
EPT-0N	uce-9204_EPT_C5	1	10000	0.0	38	0	38	0
EPT-0O	uce-9204_EPT_C5	1	10000	0.0	38	0	1710	0
EPT-0P	uce-9204_EPT_C5	1	10000	0.0	38	0	228	0
EPT-0A	uce-9291_EPT_C13	1	10000	0.0356500898741761	120	119	3338	22
EPT-0B	uce-9291_EPT_C13	1	10000	0.0201005025125628	120	36	1791	9
EPT-0C	uce-9291_EPT_C13	1	10000	0.0248132675022154	120	196	7899	21
EPT-0D	uce-9291_EPT_C13	1	10000	0.0251959686450167	120	45	1786	14
EPT-0E	uce-9291_EPT_C13	1	10000	0.0446927374301676	120	240	5370	30
EPT-0F	uce-9291_EPT_C13	1	10000	0.0271078706300243	120	145	5349	51
EPT-0H	uce-9291_EPT_C13	1	10000	0.0183098591549295	120	13	710	10
EPT-0I	uce-9291_EPT_C13	1	10000	0.0358061325420375	120	181	5055	345
EPT-0J	uce-9291_EPT_C13	1	10000	0.0078563411896745	120	14	1782	18
EPT-0L	uce-9291_EPT_C13	1	10000	0.0083333333333333	120	1	120	0
EPT-0N	uce-9291_EPT_C13	1	10000	0.075	120	9	120	0
EPT-0O	uce-9291_EPT_C13	1	10000	0.0376537369914853	120	199	5285	115
EPT-0P	uce-9291_EPT_C13	1	10000	0.0226950354609929	120	16	705	15
EPT-0A	uce-9438_EPT_C10	1	10000	0.0571428571428571	10	16	280	0
EPT-0B	uce-9438_EPT_C10	1	10000	0.0333333333333333	10	5	150	0
EPT-0C	uce-9438_EPT_C10	1	10000	0.053030303030303	10	35	660	0
EPT-0D	uce-9438_EPT_C10	1	10000	0.0533333333333333	10	8	150	0
EPT-0E	uce-9438_EPT_C10	1	10000	0.0555555555555555	10	25	450	0
EPT-0F	uce-9438_EPT_C10	1	10000	0.0533333333333333	10	24	450	0
EPT-0H	uce-9438_EPT_C10	1	10000	0.0666666666666666	10	4	60	0
EPT-0I	uce-9438_EPT_C10	1	10000	0.0555555555555555	10	25	450	0
EPT-0J	uce-9438_EPT_C10	1	10000	0.06	10	9	150	0
EPT-0L	uce-9438_EPT_C10	1	10000	0.1	10	1	10	0
EPT-0N	uce-9438_EPT_C10	1	10000	0.1	10	1	10	0
EPT-0O	uce-9438_EPT_C10	1	10000	0.0555555555555555	10	25	450	0
EPT-0P	uce-9438_EPT_C10	1	10000	0.0666666666666666	10	4	60	0
EPT-0A	uce-9469_EPT_C9	1	10000	0.0141946697566628	125	49	3452	48
EPT-0B	uce-9469_EPT_C9	1	10000	0.0185387131952017	125	34	1834	41
EPT-0C	uce-9469_EPT_C9	1	10000	0.0144480118547789	125	117	8098	152
EPT-0D	uce-9469_EPT_C9	1	10000	0.0130830489192263	125	23	1758	117
EPT-0E	uce-9469_EPT_C9	1	10000	0.032986733596271	125	184	5578	47
EPT-0F	uce-9469_EPT_C9	1	10000	0.0132321463319712	125	68	5139	486
EPT-0H	uce-9469_EPT_C9	1	10000	0.0343347639484978	124	24	699	51
EPT-0I	uce-9469_EPT_C9	1	10000	0.0329690019709729	125	184	5581	44
EPT-0J	uce-9469_EPT_C9	1	10000	0.042958129418162	125	79	1839	36
EPT-0L	uce-9469_EPT_C9	1	10000	0.0241935483870967	124	3	124	1
EPT-0N	uce-9469_EPT_C9	1	10000	0.032	125	4	125	0
EPT-0O	uce-9469_EPT_C9	1	10000	0.0159676389184585	125	75	4697	928
EPT-0P	uce-9469_EPT_C9	1	10000	0.0080645161290322	124	6	744	6
EPT-0A	uce-9487_EPT_C5	1	10000	0.0	9	0	252	0
EPT-0B	uce-9487_EPT_C5	1	10000	0.0	9	0	135	0
EPT-0C	uce-9487_EPT_C5	1	10000	0.0	9	0	405	189
EPT-0D	uce-9487_EPT_C5	1	10000	0.0	9	0	9	126
EPT-0E	uce-9487_EPT_C5	1	10000	0.0	9	0	405	0
EPT-0F	uce-9487_EPT_C5	1	10000	0.0	9	0	405	0
EPT-0H	uce-9487_EPT_C5	1	10000	0.0	9	0	54	0
EPT-0I	uce-9487_EPT_C5	1	10000	0.0	9	0	405	0
EPT-0J	uce-9487_EPT_C5	1	10000	0.0	9	0	108	27
EPT-0L	uce-9487_EPT_C5	1	10000	0.0	9	0	9	0
EPT-0N	uce-9487_EPT_C5	1	10000	0.0	9	0	9	0
EPT-0O	uce-9487_EPT_C5	1	10000	0.0	9	0	405	0
EPT-0P	uce-9487_EPT_C5	1	10000	0.0	9	0	49	5
EPT-0A	uce-9495_EPT_C3	1	10000	0.0189012358500363	349	182	9629	143
EPT-0B	uce-9495_EPT_C3	1	10000	0.0174085064292779	349	88	5055	180
EPT-0C	uce-9495_EPT_C3	1	10000	0.0156675151408759	349	357	22786	248
EPT-0D	uce-9495_EPT_C3	1	10000	0.0132864400156311	349	68	5118	117
EPT-0E	uce-9495_EPT_C3	1	10000	0.0176440395226485	349	275	15586	119
EPT-0F	uce-9495_EPT_C3	1	10000	0.0146078761359811	349	217	14855	850
EPT-0H	uce-9495_EPT_C3	1	10000	0.0165912518853695	349	33	1989	105
EPT-0I	uce-9495_EPT_C3	1	10000	0.0150058464336754	349	231	15394	311
EPT-0J	uce-9495_EPT_C3	1	10000	0.0175641767998455	349	91	5181	54
EPT-0L	uce-9495_EPT_C3	1	10000	0.0086455331412103	347	3	347	2
EPT-0N	uce-9495_EPT_C3	1	10000	0.0200573065902578	349	7	349	0
EPT-0O	uce-9495_EPT_C3	1	10000	0.0152439024390243	349	235	15416	289
EPT-0P	uce-9495_EPT_C3	1	10000	0.0143266475644699	349	30	2094	0
EPT-0A	uce-9572_EPT_C5	1	10000	0.0677206851119894	136	257	3795	13
EPT-0B	uce-9572_EPT_C5	1	10000	0.0650449497620306	136	123	1891	149
EPT-0C	uce-9572_EPT_C5	1	10000	0.0581550802139037	136	522	8976	0
EPT-0D	uce-9572_EPT_C5	1	10000	0.0736559139784946	136	137	1860	180
EPT-0E	uce-9572_EPT_C5	1	10000	0.0656862745098039	136	402	6120	0
EPT-0F	uce-9572_EPT_C5	1	10000	0.0688581314878892	136	398	5780	340
EPT-0H	uce-9572_EPT_C5	1	10000	0.0739827373612823	136	60	811	5
EPT-0I	uce-9572_EPT_C5	1	10000	0.0709698666227564	136	431	6073	47
EPT-0J	uce-9572_EPT_C5	1	10000	0.0654849827671098	136	133	2031	9
EPT-0L	uce-9572_EPT_C5	1	10000	0.1029411764705882	136	14	136	0
EPT-0N	uce-9572_EPT_C5	1	10000	0.088235294117647	136	12	136	0
EPT-0O	uce-9572_EPT_C5	1	10000	0.064370717634331	136	357	5546	574
EPT-0P	uce-9572_EPT_C5	1	10000	0.0727496917385943	136	59	811	5
EPT-0A	uce-9646_EPT_C3	1	10000	0.0213100436681222	213	122	5725	239
EPT-0B	uce-9646_EPT_C3	1	10000	0.0268433571185864	213	79	2943	252
EPT-0C	uce-9646_EPT_C3	1	10000	0.0229288340904174	213	318	13869	189
EPT-0D	uce-9646_EPT_C3	1	10000	0.025957581513137	213	82	3159	36
EPT-0E	uce-9646_EPT_C3	1	10000	0.0290551839464882	213	278	9568	17
EPT-0F	uce-9646_EPT_C3	1	10000	0.028546805989443	213	265	9283	302
EPT-0H	uce-9646_EPT_C3	1	10000	0.0232371794871794	213	29	1248	30
EPT-0I	uce-9646_EPT_C3	1	10000	0.0264138885930344	213	248	9389	196
EPT-0J	uce-9646_EPT_C3	1	10000	0.0296074517631403	213	89	3006	189
EPT-0L	uce-9646_EPT_C3	1	10000	0.0377358490566037	212	8	212	1
EPT-0N	uce-9646_EPT_C3	1	10000	0.028169014084507	213	6	213	0
EPT-0O	uce-9646_EPT_C3	1	10000	0.0270675082914304	213	253	9347	238
EPT-0P	uce-9646_EPT_C3	1	10000	0.0297339593114241	213	38	1278	0
EPT-0A	uce-9716_EPT_C13	1	10000	0.0068815646504889	100	19	2761	39
EPT-0B	uce-9716_EPT_C13	1	10000	0.0033333333333333	100	5	1500	0
EPT-0C	uce-9716_EPT_C13	1	10000	0.0069774817633999	100	44	6306	294
EPT-0D	uce-9716_EPT_C13	1	10000	0.0033333333333333	100	5	1500	0
EPT-0E	uce-9716_EPT_C13	1	10000	0.0055555555555555	100	25	4500	0
EPT-0F	uce-9716_EPT_C13	1	10000	0.0060456784594715	100	27	4466	34
EPT-0H	uce-9716_EPT_C13	1	10000	0.0066666666666666	100	4	600	0
